Generation,Max,Mean,Std
0,88.85832159402979,64.07682583941582,20.42848455182988
1,90.28414545777132,86.44127448709696,3.1784665038138495
2,90.28414545777132,88.26256193128141,1.209579861926464
3,90.28414545777132,88.74257423143133,0.9568819562121423
4,90.95164189759257,89.48842750825132,0.9751615467131176
5,91.19627508367388,89.7449445397225,0.906470313674624
6,91.70162902088259,90.08955326421484,0.7411591406363572
7,92.0086494842479,90.23410311470639,0.7322127308832203
8,92.08167355149644,90.26180135361854,0.7312434689217409
9,92.08167355149644,90.36353234430939,0.692794612379994
10,92.08167355149644,90.42586212395705,0.6933803411175934
11,92.08167355149644,90.53397103597084,0.7113799230110724
12,92.08167355149644,90.68398053473467,0.7342114511827234
13,92.08167355149644,90.68398053473467,0.7342114511827234
14,92.08167355149644,90.74605682136799,0.7710702219284209
15,92.08167355149644,90.77136916323667,0.7790933103878497
16,92.08167355149644,90.78800929603472,0.7740153026129662
17,92.08167355149644,90.83011782636352,0.7726174720569197
18,92.08167355149644,90.84095245241872,0.7857421508862185
19,92.08167355149644,90.8794370361907,0.7709451191761676
20,92.08167355149644,90.8794370361907,0.7709451191761676
21,92.08167355149644,90.8794370361907,0.7709451191761676
22,92.08167355149644,90.95068650581864,0.6882869776901421
23,92.08167355149644,90.95068650581864,0.6882869776901421
24,92.08167355149644,90.97217458712905,0.6800432346217254
25,92.12683720061622,91.04182675109031,0.733960789764919
26,92.12683720061622,91.05815554708985,0.7179560227415365
27,92.12683720061622,91.05815554708985,0.7179560227415365
28,92.12683720061622,91.05815554708985,0.7179560227415365
29,92.12683720061622,91.07690783764033,0.7165313226290388
30,92.12683720061622,91.17994013596774,0.7081741046856261
31,92.12683720061622,91.17994013596774,0.7081741046856261
32,92.12683720061622,91.2305147427305,0.692159814874083
33,92.12683720061622,91.26164949626013,0.69481327128989
34,92.12683720061622,91.2860551246786,0.6976453696733682
35,92.12683720061622,91.2860551246786,0.6976453696733682
36,92.12683720061622,91.2860551246786,0.6976453696733682
37,92.12683720061622,91.28800558852286,0.698197069633769
38,92.12683720061622,91.28800558852286,0.698197069633769
39,92.12683720061622,91.30992479082593,0.7080715880478203
40,92.12683720061622,91.31013548979719,0.7081243603052697
41,92.12683720061622,91.40424117558766,0.7471107611574564
42,92.20580061034669,91.4163291468536,0.7564383041492623
43,92.20580061034669,91.42179434294992,0.7574080770929394
44,92.20580061034669,91.43249625128746,0.7644991461794199
45,92.4809917736876,91.46539275167359,0.8005580027995262
46,92.4809917736876,91.4772729090105,0.8091276371335782
47,92.4809917736876,91.4772729090105,0.8091276371335782
48,92.4809917736876,91.47912828285398,0.805829539834728
49,92.49590480362397,91.48061958584762,0.8079007794215723
50,92.49590480362397,91.48061958584762,0.8079007794215723
