Generation,Max,Mean,Std
0,87.66408495760489,65.80464049853916,24.977085966050375
1,88.8918405346745,87.1819475979719,1.1455745827931882
2,90.72646729060229,88.47358437643831,1.1139763553069388
3,90.74095555720318,88.9137881700287,1.2387764113247326
4,91.03754911744323,90.17101640148938,0.9716593429273562
5,91.03754911744323,90.43658285719081,0.645043416435279
6,91.03754911744323,90.53949320365089,0.44703412682365035
7,91.03754911744323,90.566982584437,0.3881435801326673
8,91.42233348544455,90.71506881562995,0.3852239481654117
9,91.42233348544455,90.78596469908436,0.39094632246717304
10,91.48618255159995,90.91333355036787,0.4828765258846854
11,91.48618255159995,90.91333355036787,0.4828765258846854
12,91.48618255159995,90.95000814620809,0.43750667907479274
13,91.58226390248414,91.13956348168558,0.48915739237159067
14,91.65961035305537,91.1785928374621,0.49284340725263065
15,91.99712913300628,91.2698793103754,0.5596210176281545
16,91.99712913300628,91.32054698910123,0.5670516130907384
17,92.18908849131942,91.40058014889054,0.633568764891733
18,92.18908849131942,91.43396856149722,0.6429087026017238
19,92.54279990665192,91.52672143983284,0.7366796299490542
20,92.54279990665192,91.53637899830639,0.7321305517265694
21,92.54279990665192,91.56879512626651,0.729648734106035
22,92.54279990665192,91.58023728624809,0.7388766629199112
23,92.54279990665192,91.59924768428097,0.756571765231517
24,92.54279990665192,91.60362514152179,0.7557745285190016
25,92.54279990665192,91.63567441840166,0.7551555278225931
26,92.54279990665192,91.68360209001449,0.7851949790967484
27,92.54279990665192,91.68701677904494,0.7817268868821264
28,92.54279990665192,91.68815069996147,0.78060486198303
29,92.54279990665192,91.69533006073621,0.7736281249944181
30,92.54279990665192,91.74393360501024,0.7938872747893606
31,92.54279990665192,91.74479834024092,0.7929800703805261
32,92.54279990665192,91.76258485700993,0.7987345219614326
33,92.54279990665192,91.76783557976282,0.8015499310105744
34,92.54279990665192,91.76783557976282,0.8015499310105744
35,92.54279990665192,91.76783557976282,0.8015499310105744
36,92.54279990665192,91.76783557976282,0.8015499310105744
37,92.54279990665192,91.76965996254904,0.7998878896949384
38,92.54279990665192,91.76971537802176,0.7998286245145398
39,92.54279990665192,91.77352071618505,0.8024889237824187
40,92.54279990665192,91.77352071618505,0.8024889237824187
41,92.54279990665192,91.80625442501932,0.8214826539998896
42,92.54279990665192,91.80625442501932,0.8214826539998896
43,92.54279990665192,91.80625442501932,0.8214826539998896
44,92.54279990665192,91.83010856953828,0.8026317056858765
45,92.54279990665192,91.83010856953828,0.8026317056858765
46,92.54279990665192,91.83010856953828,0.8026317056858765
47,92.54279990665192,91.83033571098007,0.8027781071541474
48,92.54279990665192,91.83033571098007,0.8027781071541474
49,92.54279990665192,91.83036103423493,0.8027490106952615
